pos,word
n,nezákonitosť
n,nezamestnaní
n,nezaplatenie
n,neutralita
n,nezávislosť
n,nezávislý
n,disonancia
n,neziskovka
n,hovno
n,kravina
n,volovina
n,nonsens
n,táranina
n,+nezmysel
n,táraniny
n,hlúposti
n,neznámy
n,vrelosť
n,vrúcnosť
n,nezodpovednosť
n,nezraniteľnosť
n,nezvyčajnosť
n,vzácnosť
n,NGA
n,Niagara
n,nič
n,ničenie
n,deštrukcia
n,anihilácia
n,nula
n,šifra
n,ničota
n,niekoľko
n,Nigéria
n,Niger
n,NIJ
n,Nikaragua
n,Nikaragujčan
n,nim
n,Niobrara
n,niť
n,nit
n,nížina
n,LF
n,Gorkij
n,Nizozemsko
n,N
n,n
n,enko
n,noc
n,Nogales
n,noha
n,nohavice
n,nokturno
n,nominácia
n,vymenovanie
n,+nona
n,nonce
n,normalizácia
n,Nórsko
n,ND
n,nos
n,nosohltan
n,nosológia
n,diagnostika
n,nosový
n,nasálny
n,nostalgia
n,clivota
n,nota
n,tón
n,notár
n,notebook
n,laptop
n,noty
n,novácia
n,nováčik
n,začiatočník
n,adept
n,novic
n,zelenáč
n,+nova
n,oprava
n,novelizácia
n,november
n,NM
n,Novgorod
n,novinár
n,novinárka
n,novinka
n,novina
n,noviny
n,+noviny
n,novomanželia
n,novonarodeniatko
n,novorodenec
n,Novosibirsk
n,Novozélanďan
n,Kiwi
n,+nov
n,nôž
n,nožnice
n,NRO
n,NSA
n,Núbia
n,nuda
n,unudenosť
n,ňufák
n,rypák
n,pysk
n,nukleotid
n,Numeri
n,Čísla
n,Nunavut
n,nutnosť
n,Oaxaca
n,obálka
n,+obal
n,sporangium
n,občania
n,obyvateľstvo
n,občan
n,občerstvenie
n,obchod
n,koncern
n,schodok
n,risk
n,obchodníci
n,podnikateľ
n,biznismen
n,pasák
n,značka
n,obchodovanie
n,komercionalizmus
n,merkantilizmus
n,obchôdzka
n,občianstvo
n,obdiv
n,ctiteľ
n,obdĺžnik
n,štádium
n,obecenstvo
n,publikum
n,obed
n,obetovanie
n,oklamaný
n,podvedený
n,zavraždený
n,obezita
n,korpulencia
n,tučnota
n,telnatosť
n,tlstota
n,vykŕmenosť
n,nadváha
n,obhajca
n,apologét
n,obhajoba
n,apológia
n,obhajovanie
n,obilie
n,zrnko
n,obilnina
n,obilniny
n,objatie
n,objavenie
n,prelom
n,objednávka
n,objektív
n,veľkosť
n,oblačnosť
n,oblak
n,mrak
n,okres
n,obvod
n,teritórium
n,vedomosť
n,región
n,zóna
n,+oblička
n,ľadvina
n,obliekanie
n,obliekáreň
n,šatňa
n,obligácie
n,obloha
n,oblok
n,obloženie
n,panelovanie
n,obklad
n,obľuba
n,popularita
n,priazeň
n,obluda
n,netvor
n,príšera
n,monštrum
n,arkus
n,obmedzenie
n,limitácia
n,reštrikcia
n,+obmedzenie
n,obmedzovanie
n,výhrada
n,zamedzenie
n,uzavretie
n,uväznenie
n,zastavenie
n,znemožnenie
n,oživenie
n,renovácia
n,obnovovanie
n,obrodenie
n,vzkriesenie
n,zotavenie
n,vyliečenie
n,uzdravenie
n,znovuobsadenie
n,obočie
n,obohatenie
n,opevnenie
n,zákop
n,zátaras
n,obojživelník
n,obojživelníky
n,Amphibia
n,oboplávanie
n,oblet
n,obletenie
n,kolos
n,obozretnosť
n,opatrnosť
n,obrad
n,rituál
n,obranca
n,obrátenie
n,inverzia
n,obrat
n,zvrat
n,natočenie
n,previnutie
n,obratnosť
n,šikovnosť
n,zručnosť
n,peripetia
n,obrazec
n,obraz
n,vyobrazenie
n,zobrazenie
n,Ob
n,podstavec
n,obrubník
n,obrus
n,obrys
n,kontúra
n,obťažovanie
n,harašenie
n,rozčuľovanie
n,iritovanie
n,ťažkosť
n,obušok
n,obuv
n,žaloba
n,okruh
n,obeh
n,obyčajnosť
n,každodennosť
n,bežnosť
n,zvyklosť
n,obydlie
n,príbytok
n,karavan
n,obývačka
n,Aljašťan
n,Aljašťanka
n,Dublinčan
n,Gibraltárčan
n,Glasgowan
n,Jemenčan
n,Liverpoolčan
n,Manchesterčan
n,rezident
n,obžalovaný
n,očakávanie
n,anticipácia
n,vyhliadka
n,výhliadky
n,oceán
n,Oceánia
n,oceľ
n,posudok
n,expertíza
n,výmer
n,helmintiáza
n,adenóza
n,Ochotonidae
n,ochraňovanie
n,patronát
n,ochutenie
n,očista
n,očistenie
n,katarzia
n,zbavenie
n,buľva
n,očnica
n,skléra
n,kútik
n,tata
n,óda
n,vyzdvihnutie
n,odborár
n,profesionál
n,psefológ
n,odbornosť
n,profesionalita
n,zdatnosť
n,odbory
n,odčerpávanie
n,odchádzanie
n,vychádzanie
n,výstup
n,vystupovanie
n,odchod
n,ústup
n,odcudzenie
n,odcudzenosť
n,oddanosť
n,priľnavosť
n,rezort
n,oddeľovanie
n,separácia
n,oddych
n,odpočinok
n,prestávka
n,voľno
n,relax
n,Odessa
n,šatstvo
n,konfekcia
n,odevy
n,odhadca
n,rozhodca
n,+odhad
n,určenie
n,+ocenenie
n,+ohodnotenie
n,prezradenie
n,vyzradenie
n,odieranie
n,trenie
n,obrusovanie
n,odklad
n,odkladanie
n,váhanie
n,oddialenie
n,odloženie
n,odročenie
n,pozastavenie
n,odkvap
n,rína
n,žliabok
n,žľab
n,odlišnosť
n,rozdielnosť
n,inakosť
n,preloženie
n,odlúčenie
n,disociácia
n,rozloženie
n,odluka
n,rozkol
n,rozpojenie
n,roztržka
n,odplata
n,výplata
n,odveta
n,odmietanie
n,neschvaľovanie
n,deprekácia
n,ohrdnutie
n,odbitie
n,zápor
n,zamietnutie
n,+odmietnutie
n,rezignácia
n,trvácnosť
n,odovzdanie
n,odozva
n,ozvena
n,echo
n,odpadlíctvo
n,apostáza
n,odpad
n,odpadky
n,trest
n,pomsta
n,represia
n,protiopatrenie
n,revanš
n,odpočívadlo
n,odboj
n,rebélia
n,+odpor
n,+rezistor
n,odporúčanie
n,príhovor
n,vzdor
n,opozícia
n,odpoveď
n,ohlas
n,účinok
n,odpruženie
n,pruženie
n,suspenzia
n,odpustenie
n,prepáčenie
n,odpykanie
n,pokánie
n,vykúpenie
n,Odra
n,odrazivosť
n,reflektivita
n,paragraf
n,odškodné
n,odstránenie
n,abstrahovanie
n,odňatie
n,demontáž
n,salpingektómia
n,vypovedanie
n,odvolanie
n,anulovanie
n,derogácia
n,depilácia
n,epilácia
n,odstrašovanie
n,zastrašenie
n,odmeranosť
n,odsúdenec
n,trestanec
n,väzeň
n,odsúdenie
n,usvedčenie
n,odtieň
n,nuansa
n,chromatickosť
n,nádych
n,odtok
n,výtok
n,odtrhnutie
n,oduševnenie
n,životnosť
n,verva
n,elán
n,vzlet
n,vzletnosť
n,odvádzač
n,zrážač
n,prepadlisko
n,+odvaha
n,drzosť
n,opovážlivosť
n,represálie
n,sektor
n,+odvetvie
n,systém
n,anulácia
n,ofenzíva
n,ohanbie
n,+oheň
n,plameň
n,požiar
n,Ohio
n,OH
n,ohľaduplnosť
n,taktnosť
n,zreteľ
n,-starostlivosť
n,+ohnisko
n,plot
n,opísanie
n,ohrievač
n,ohrievadlo
n,ohromenie
n,omámenie
n,ohyb
n,ohýbanie
n,zakrivenie
n,flexia
n,prehnutie
n,chvíľočka
n,okázalosť
n,ostentatívnosť
n,pompéznosť
n,okenica
n,žalúzia
n,roleta
n,mriežka
n,mikrofiš
n,mikrofiše
n,Oklahoma
n,OK
n,oklúzia
n,okolnosť
n,pravda
n,prípad
n,okoloidúci
n,oko
n,ucho
n,krajnica
n,prah
n,margo
n,hranice
n,predmestie
n,obruba
n,perá
n,+okruhliak
n,kamienok
n,október
n,okulár
n,+okuliare
n,cviker
n,okultista
n,okupácia
n,Oleaceae
n,Olea
n,olej
n,olejnička
n,oliva
n,olivovník
n,olovrant
n,oltár
n,olympiáda
n,Oman
n,omietka
n,omilostenie
n,omladenie
n,omrzlina
n,oziablina
n,omša
n,Omsk
n,priestupok
n,lapsus
n,+oneskorenie
n,+odklad
n,+zdržanie
n,omeškanie
n,oneskorovanie
n,zdržanie
n,spomalenie
n,brzdenie
n,Onega
n,Ontario
n,O
n,o
n,óčko
n,opakovanie
n,prídavok
n,reduplikácia
n,reprízovanie
n,zopakovanie
n,repríza
n,opalescencia
n,opasok
n,znovuzískanie
n,znovunadobudnutie
n,záchrana
n,opát
n,opatrenie
n,prezieravosť
n,opatrovanie
n,opekanie
n,toastovanie
n,operácia
n,operenie
n,perie
n,operón
n,ohradenie
n,opiát
n,opica
n,opilec
n,pijan
n,korheľ
n,ochľasta
n,opitosť
n,oplakávač
n,trúchliaci
n,kajúcnik
n,oplodie
n,perikarp
n,opodstatnenie
n,zdôvodnenie
n,ospravedlnenie
n,opona
n,opora
n,podklad
n,arc-boutant
n,oportunista
n,sebec
n,prospechár
n,opotrebovanie
n,zodratie
n,opravenie
n,nárok
n,splnomocnenie
n,plnomocenstvo
n,OS
n,optika
n,optimalizácia
n,optimista
n,optimizmus
n,opustenie
n,zanechanie
n,Orange
n,ordinárnosť
n,orech
n,orechovec
n,hikora
n,Oregon
n,OR
n,organizácia
n,OAS
n,OPEC
n,OSN
n,organizátor
n,usporiadateľ
n,organ
n,orgán
n,orientovanie
n,zmýšľanie
n,preferencia
n,oriešok
n,Orinoco
n,Orizaba
n,Orkneje
n,orodovník
n,orol
n,osadník
n,usadlík
n,usídlenec
n,kolonizátor
n,Osage
n,osamotenosť
n,odlúčenosť
n,osciloskop
n,Oscines
n,Passeres
n,osem
n,8
n,VIII
n,osmička
n,oktet
n,ošetrenie
n,narábanie
n,ošetrovateľstvo
n,ošetrovanie
n,oslabovanie
n,oslávenec
n,oslobodzovanie
n,oslovenie
n,titul
n,+osnova
n,schéma
n,usufruktuár
n,sloboda
n,osoba
n,osočenie
n,udanie
n,výhovorka
n,ospravedlňovanie
n,osteopatia
n,oštep
n,kopija
n,ostránenie
n,vyrezanie
n,ostreľovanie
n,strieľanie
n,streľba
n,paľba
n,brit
n,osud
n,predestinácia
n,predurčenie
n,pomery
n,osveta
n,osvetlenie
n,iluminácia
n,svetlo
n,vysvietenie
n,otáčanie
n,točenie
n,rotácia
n,otázka
n,problém
n,otázky
n,dopytovanie
n,-skúmanie
n,otáznik
n,otcovražda
n,otec
n,ploditeľ
n,otlak
n,mozoľ
n,otras
n,šok
n,saturnizmus
n,otrávenie
n,intoxikácia
n,klišé
n,banálnosť
n,otrokár
n,poddaný
n,vazal
n,Ottumwa
n,otváranie
n,štrbina
n,otvorenie
n,otvorenosť
n,neskrývanosť
n,demonštratívnosť
n,priehľad
n,Ouachita
n,Ouse
n,Outaouais
n,Ottawa
n,ovácie
n,aplauz
n,ovca
n,merino
n,ovčiak
n,ovčinec
n,ovčiareň
n,otestovanie
n,vyskúšanie
n,over
n,Oviedo
n,Ovis
n,ovládač
n,driver
n,rozvádzač
n,uchopenie
n,ovplyvnenie
n,oxidácia
n,oxidovanie
n,oxid
n,kysličník
n,ozbrojenec
n,okrasa
n,figurácia
n,ornamentika
n,Ozeáš
n,priezvisko
n,posolstvo
n,zverejnenie
n,uverejnenie
n,oznam
n,ozón
n,ozubené
n,Odontoceti
n,+ozvena
n,+odraz
n,ozvučnica
n,páchateľ
n,pachyténé
n,pacient
n,pacientka
n,Pacifik
n,pacifista
n,pád
n,zánik
n,paganizmus
n,pohanstvo
n,paginácia
n,stránkovanie
n,páka
n,Pakistanec
n,Pakistanka
n,Pakistan
n,palác
n,zámok
n,Palau
n,palec
n,paleografia
n,Palestína
n,Kanaán
n,paleta
n,palica
n,kyjak
n,palička
n,palingenéza
n,palivomer
n,pálka
n,pálkar
n,Aténa
n,Palmae
n,Palmaceae
n,Arecaceae
n,Palmales
n,palma
n,palmeto
n,palomino
n,pamäť
n,pamätník
n,pomník
n,spomínanie
n,pripomínanie
n,pamiatka
n,suvenír
n,Panama
n,Panamčan
n,pancier
n,brnenie
n,+pani
n,madam
n,hostinská
n,hotelierka
n,prenajímateľka
n,majsterka
n,učiteľka
n,p.
n,panoráma
n,výhľad
n,scenéria
n,pán
n,lord
n,barónstvo
n,Pantheon
n,panteón
n,Panthera
n,panva
n,pekáč
n,rajnica
n,kastrólik
n,kastról
n,paparazzo
n,Papaveraceae
n,Papaver
n,pápež
n,pápežstvo
n,pontifikát
n,papier
n,paprika
n,Papuánec
n,Papuánka
n,para
n,-tanier
n,paradajka
n,rajčiak
n,rajčina
n,paradox
n,parafovea
n,Paraguaj
n,výpar
n,paralingvistika
n,paralýza
n,ochrnutie
n,parameter
n,Parana
n,parapet
n,rímsa
n,paraprávnik
n,poloprávnik
n,parašutizmus
n,parazit
n,cudzopasník
n,parcela
n,pozemok
n,parenchým
n,párenie
n,rozmnožovanie
n,Paris
n,parket
n,parkovisko
n,park
n,parlament
n,Parnaiba
n,Parnahiba
n,parník
n,párnokopytník
n,párnokopytníky
n,Artiodactyla
n,párovanie
n,partia
n,partizán
n,partnerstvo
n,partitúra
n,mucholapka
n,pas
n,pasienok
n,SHF
n,EHF
n,pásmo
n,pás
n,remeň
n,Passeriformes
n,pasterizácia
n,konzervovanie
n,pästiar
n,pastier
n,pohonič
n,Patagónia
n,päta
n,patent
n,patrón
n,sponzor
n,stúpenec
n,podporovateľ
n,päťstoročie
n,pauza
n,prerušenie
n,zastávka
n,pavéza
n,pavilón
n,pavúkovce
n,Arachnida
n,pavúkovec
n,pažba
n,paženie
n,pazucha
n,PC
n,pec
n,pečať
n,pečenie
n,praženie
n,pečiarka
n,pečienka
n,pečeň
n,pečivo
n,peck
n,Pecos
n,rúra
n,piecka
n,pedagogika
n,pedagóg
n,Pedaliaceae
n,pederast
n,pedikúra
n,peerstvo
n,pairovia
n,baróni
n,peha
n,pekinéz
n,peklo
n,podsvetie
n,pelióza
n,purpura
n,Peltandra
n,pena
n,penále
n,pokuta
n,povlak
n,peniaze
n,penica
n,+penis
n,+falus
n,úd
n,Penobscot
n,penológia
n,Pensylvánia
n,PA
n,Penn
n,penzión
n,pera
n,percento
n,vnem
n,percipient
n,Pergamum
n,perilymfa
n,perina
n,periodikum
n,perkusionista
n,perla
n,perlit
n,Perm
n,Molotov
n,pero
n,personál
n,osadenstvo
n,perspektíva
n,Peru
n,pesach
n,turistika
n,pespektíva
n,pestovanie
n,kvetinárstvo
n,Petrohrad
n,petrolej
n,kerosén
n,kerozín
n,karosén
n,ropa
n,pevnina
n,pevnosť
n,stabilita
n,spoľahlivosť
n,fixnosť
n,Phacochoerus
n,Philadelphia
n,Filadelfia
n,Pholidota
n,phot
n,piatok
n,pickup
n,pieseň
n,+pieseň
n,pesnička
n,song
n,Veľpieseň
n,pieskovec
n,piest
n,pigment
n,pijak
n,piknik
n,pilier
n,stĺp
n,pilník
n,pilulka
n,tabletka
n,Ping
n,pinta
n,Piperaceae
n,Piperales
n,piperín
n,Piper
n,pirát
n,pirueta
n,+písadlo
n,písanie
n,písmeno
n,graféma
n,písmo
n,napísané
n,zápis
n,pisoár
n,píšťala
n,píšťalka
n,pištoľ
n,revolver
n,Pittsburgh
n,pitva
n,autopsia
n,piváreň
n,pivnica
n,pivo
n,pivovar
n,placenta
n,placentovce
n,Eutheria
n,placentovec
n,plachetnica
n,hanblivosť
n,bojácnosť
n,ľakavosť
n,rezervovanosť
n,zdráhavosť
n,prestieradlo
n,+plač
n,plagátik
n,plameniak
n,plameniakovité
n,Phoenicopteridae
n,plameňomet
n,spájkovačka
n,planéta
n,satelit
n,planina
n,Plano
n,plánovanie
n,príprava
n,rozvrhovanie
n,rozpis
n,pôdorys
n,Plantae
n,Rastliny
n,plast
n,+pršiplášť
n,pršiplášť
n,halena
n,rektoplastia
n,plášťovce
n,pelerína
n,pláštenka
n,plátanie
n,platba
n,platenie
n,platforma
n,platiteľ
n,platca
n,plát
n,plátno
n,fáčovina
n,plátok
n,krajec
n,plátovanie
n,krytina
n,plátovací
n,poťah
n,Platte
n,plávanie
n,plaváreň
n,bazén
n,plavba
n,jachting
n,plavenie
n,pláž
n,plaz
n,plazy
n,Reptilia
n,plece
n,plech
n,plechovka
n,konzerva
n,plecniak
n,batoh
n,krošňa
n,ruksak
n,ples
n,pleso
n,pletenec
n,pletenina
n,pletivo
n,pleť
n,Pleurotus
n,pliecko
n,plnoletosť
n,sýtosť
n,plocha
n,plod
n,plodina
n,plošina
n,ploskavce
n,Plathelminthes
n,pluk
n,plukovník
n,pľuzgier
n,plyn
n,plynovod
n,akcelerátor
n,plytčina
n,piesčina
n,pneumatika
n,pobyt
n,počasie
n,povetrie
n,klíma
n,Pocatello
n,počatie
n,počet
n,pochod
n,pochodovanie
n,chápavosť
n,pochovanie
n,pohreb
n,pochúťka
n,lahôdka
n,delikatesa
n,pochyba
n,pochybenie
n,pôvod
n,začiatok
n,počiatok
n,východisko
n,začatie
n,štart
n,počítač
n,procesor
n,+pocit
n,cítenie
n,urazenosť
n,pohoršenie
n,sympatia
n,počtár
n,výpočtár
n,kalkulant
n,spravodlivosť
n,počúvanie
n,poďakovanie
n,podcenenie
n,pohŕdanie
n,poddajnosť
n,prispôsobivosť
n,podhorie
n,predhorie
n,úpätie
n,pódium
n,podivín
n,gesso
n,podkmeň
n,podlaha
n,dlážka
n,podlahovina
n,podložie
n,podmienka
n,podmienky
n,status
n,postavenie
n,stav
n,hypofýza
n,podnájomník
n,nocľažník
n,podnebie
n,podnecovanie
n,podnet
n,popud
n,stimul
n,podráždenie
n,podnietenie
n,povzbudenie
n,podnikanie
n,súkromník
n,závod
n,podobnosť
n,podobizeň
n,vzťah
n,podošva
n,podozrievanie
n,podpera
n,podpísanie
n,+podpis
n,+výpomoc
n,nocľah
n,+podporovateľ
n,prívrženec
n,zástanca
n,podrad
n,mrzutosť
n,podriadenosť
n,poslušnosť
n,podriadený
n,podrod
n,podšívka
n,výstelka
n,podskupina
n,podstatnosť
n,podmurovka
n,sokel
n,podstava
n,podtitulok
n,podnadpis
n,podvečer
n,defraudácia
n,napálenie
n,lesť
n,úskok
n,chamtivec
n,dôverník
n,podfukár
n,podrazník
n,pašerák
n,šibal
n,švindliar
n,kaukliar
n,podfuk
n,habaďúra
n,podvrh
n,podvozok
n,poetika
n,poézia
n,pogonion
n,pohan
n,pohárik
n,pohladenie
n,pohladkanie
n,poláskanie
n,+pohľad
n,pohľadnica
n,videnie
n,monument
n,zjav
n,bokorys
n,pohnútka
n,pohoda
n,útulnosť
n,prevod
n,pohotovosť
n,ležadlo
n,závora
n,presun
n,posuv
n,klesanie
n,ťah
n,záber
n,pointa
n,poistenec
n,poistený
n,poistenie
n,poistka
n,poisťovňa
n,poisťovateľ
n,pôjd
n,manzarda
n,podkrovie
n,manzardka
n,povala
n,pojem
n,poňatie
n,dyspepsia
n,poker
n,poklad
n,+poklad
n,pokladnica
n,pokladník
n,hospodár
n,pokles
n,prolaps
n,úbytok
n,zostup
n,úľava
n,regres
n,spiatočníctvo
n,poklona
n,kompliment
n,pozdrav
n,poručenie
n,prianie
n,pokĺznutie
n,zakopnutie
n,spokojnosť
n,radosť
n,tichosť
n,vyváženosť
n,+pokoj
n,vyrovnanosť
n,pokora
n,trpezlivosť
n,pokorenie
n,epidermis
n,kutikula
n,predĺženie
n,elongácia
n,znovuotvorenie
n,pokra
n,pokrikovanie
n,potlesk
n,pokrok
n,vývoj
n,pokrývanie
n,obaľovanie
n,prikrývka
n,pokúšanie
n,presviedčanie
n,úsilie
n,snaha
n,prepadnutie
n,zhabanie
n,polčas
n,polemika
n,Polemoniales
n,odbor
n,polhodina
n,policajt
n,policajtka
n,polica
n,polička
n,regál
n,polícia
n,polievka
n,biskvit
n,poliklinika
n,politik
n,politika
n,-stratégia
n,polmesiac
n,lunula
n,polnoc
n,poľnohospodár
n,centrálnosť
n,stredovosť
n,polokrídlovce
n,Hemiptera
n,polostrov
n,poľovačka
n,hon
n,polovica
n,+polovica
n,polovička
n,poľovník
n,lovec
n,Poľsko
n,polyfónia
n,polygón
n,mnohouholník
n,polymér
n,Polynézan
n,Polynézia
n,polynóm
n,mnohočlen
n,pomaranč
n,pomarančovník
n,pomelo
n,proporcia
n,predavač
n,útecha
n,posila
n,starostlivosť
n,prostriedok
n,pondelok
n,poník
n,ponorka
n,ponožka
n,ponúknutie
n,popevok
n,refrén
n,popieranie
n,potláčanie
n,popíjanie
n,lumpačka
n,popis
n,poplach
n,poplatník
n,taxa
n,popol
n,popolnica
n,popoludnie
n,popravca
n,popredie
n,poprenie
n,popretie
n,popudlivosť
n,populácia
n,popularizácia
n,popularizovanie
n,pop
n,popmusic
n,pór
n,úvaha
n,posúdenie
n,poradca
n,školiteľ
n,konzultant
n,špecialista
n,poradenstvo
n,poradie
n,poradňa
n,poranenie
n,úraz
n,zranenie
n,porazenie
n,zdolanie
n,porazený
n,prehra
n,porcia
n,poriadok
n,poriečie
n,Po
n,pornofilm
n,+otroctvo
n,pôrodníctvo
n,pôrodnosť
n,natalita
n,porota
n,jury
n,porotca
n,porotkyňa
n,porovnanie
n,porovnávanie
n,port
n,portfólio
n,porto
n,Portugalsko
n,nefunkčnosť
n,pokryvenie
n,deformácia
n,výpadok
n,porušenie
n,nedodržanie
n,narušenie
n,poschodie
n,podlažie
n,posedenie
n,posilnenie
n,posilňovanie
n,poškodenosť
n,poskok
n,poskakovanie
n,poskytovateľ
n,poslanec
n,mešťanosta
n,konšel
n,prísažník
n,poslankyňa
n,poslanie
n,odoslanie
n,zaslanie
n,odosielanie
n,poslucháč
n,vyslanec
n,zástupca
n,pošta
n,postava
n,rola
n,ofsajd
n,posteľ
n,lôžko
n,poster
n,plagát
n,postihnutie
n,postilión
n,poštár
n,stanovisko
n,atitúda
n,PSČ
n,pôst
n,postreh
n,uváženie
n,postroj
n,postulát
n,?axióma
n,postúpenie
n,odstúpenie
n,postupnosť
n,posun
n,povýšenie
n,referencia
n,recenzia
n,posunovanie
n,posunutie
n,preraďovanie
n,posúvanie
n,riadkovanie
n,premiestňovanie
n,pot
n,potápanie
n,potencialita
n,potenciál
n,potešenie
n,potok
n,potôčik
n,Potomac
n,potopa
n,príval
n,záplava
n,potrat
n,stravovanie
n,potraviny
n,potreba
n,nevyhnutnosť
n,potulovanie
n,vandrovanie
n,konfirmácia
n,potvrdenka
n,poučenie
n,použitie
n,nasadenie
n,uplatnenie
n,používanie
n,využitie
n,zužitkovanie
n,užitie
n,používateľ
n,užívateľ
n,temperament
n,povel
n,poverenie
n,delegovanie
n,reputácia
n,renomé
n,povinnosť
n,služba
n,úloha
n,pôvodca
n,tvorca
n,prameň
n,povolanie
n,zamestnanie
n,práca
n,právo
n,povrazec
n,povrch
n,pokrytie
n,povstalec
n,povstanie
n,vzbura
n,revolta
n,opojenie
n,bezstarostnosť
n,povznesenie
n,pozadie
n,zázemie
n,schválenie
n,pozemky
n,majetky
n,záhon
n,požadovanie
n,požiarnici
n,hasiči
n,vzplanutie
n,post
n,pôžička
n,úver
n,pozitivita
n,pozitívnosť
n,pozitivizmus
n,pôžitkárstvo
n,benevolencia
n,pozlátka
n,poznámka
n,vysvetlivka
n,anotácia
n,komentár
n,poznanie
n,poznateľnosť
n,poznávanie
n,pozor
n,všímavosť
n,zodpovednosť
n,zaujatie
n,pozoruhodnosť
n,hrad
n,pozostatok
n,pozvanie
n,pozvánka
n,P
n,p
n,péčko
n,+práca
n,robota
n,trepák
n,prachar
n,prachy
n,pracka
n,pracovisko
n,rubaška
n,spodnička
n,proletariát
n,zamestnanci
n,robotníci
n,pracujúci
n,muži
n,páni
n,pracovníci
n,?štáb
n,pracovníčka
n,robotník
n,pragmatickosť
n,praktickosť
n,praktik
n,pranie
n,prápor
n,batalión
n,prasiatko
n,ročiak
n,brav
n,prasknutie
n,roztrhnutie
n,vpravo
n,pravdivosť
n,pravdepodobnosť
n,šanca
n,pravek
n,prehistória
n,pravica
n,pravičiar
n,právnik
n,sudca
n,cesionár
n,asignatár
n,opátstvo
n,+právo
n,právnictvo
n,prax
n,užívanie
n,prázdno
n,vákuum
n,preberanie
n,prebudenie
n,zvyšok
n,prechod
n,zebra
n,prejazd
n,premena
n,zmena
n,predaj
n,predajca
n,priekupník
n,predajňa
n,predavači
n,bazár
n,predátor
n,predávajúci
n,odbytár
n,trhovec
n,kšeftár
n,predávanie
n,prekaucia
n,predbiehanie
n,preddavok
n,mys
n,výbežok
n,útes
n,výčnelok
n,ostrov
n,predispozícia
n,predlaktie
n,predlžovačka
n,vec
n,výrobok
n,prednáška
n,prejav
n,reflektor
n,svetlomet
n,prednizón
n,prednosť
n,priorita
n,adenohypofýza
n,+predok
n,predpis
n,+predpis
n,smernica
n,výnos
n,predpoludnie
n,predpona
n,prefix
n,predpovedanie
n,predvídanie
n,prognostikovanie
n,prognóza
n,predsedníctvo
n,prezídium
n,predsezóna
n,predsieň
n,imaginácia
n,predstavený
n,predstavivosť
n,obrazotvornosť
n,predstieranie
n,pretvárka
n,predsudok
n,predtucha
n,tušenie
n,uprednostnenie
n,prehánka
n,prehĺbenina
n,prehliadka
n,+prehliadka
n,šou
n,prehliadnutie
n,prehĺtanie
n,prehodnotenie
n,precenenie
n,revalvácia
n,prehováranie
n,privodenie
n,gramofón
n,alela
n,prejavovanie
n,zádrheľ
n,rušenie
n,úskalie
n,obštrukcia
n,prekladateľ
n,verzia
n,prekliati
n,zatratenci
n,prekonanie
n,potlačenie
n,prekrytie
n,presah
n,prekvapenie
n,-šok
n,prepočet
n,metamorfóza
n,transfigurácia
n,transmutácia
n,+zmena
n,modifikácia
n,premenlivosť
n,premet
n,premiéra
n,úvod
n,uvedenie
n,debut
n,premisa
n,premisia
n,premývať
n,prenájomca
n,prenasledovanie
n,prenasledovateľ
n,diskriminátor
n,prenikanie
n,vniknutie
n,prenos
n,infikovanie
n,prepísanie
n,prepracovanie
n,prepláchnutie
n,opláchnutie
n,premytie
n,prepojka
n,preprava
n,tranzit
n,prepuknutie
n,vypuknutie
n,prepustenie
n,prepustený
n,preraďovač
n,prerobenie
n,znovuusporiadanie
n,prerovnávanie
n,zoslabenie
n,preskupenie
n,presnosť
n,dochvíľnosť
n,detailnosť
n,podrobnosť
n,prestavba
n,reštaurovanie
n,utíchnutie
n,preteky
n,pretekanie
n,závodenie
n,prevencia
n,predchádzanie
n,zabránenie
n,profylaxia
n,previnilec
n,delikvent
n,prevoz
n,transport
n,prevrátenie
n,subrogácia
n,prezentácia
n,prezident
n,prezidentka
n,predsedníčka
n,predseda
n,prezidentstvo
n,prežúvanie
n,prežúvavce
n,Ruminantia
n,prežúvavec
n,túžba
n,želanie
n,priateľ
n,kamarát
n,priateľskosť
n,vľúdnosť
n,+priateľskosť
n,priateľstvo
n,približovanie
n,príbuzenstvo
n,klan
n,rod
n,príbuzná
n,príbuznosť
n,príbuzný
n,príchod
n,príchuť
n,chuť
n,pachuť
n,ochucovadlo
n,príčina
n,pridávanie
n,prívesok
n,pridelenie
n,zadanie
n,rozdelenie
n,prídel
n,+priechod
n,priečka
n,priečnik
n,stena
n,priedel
n,križiak
n,prieduch
n,vzdušnica
n,priedušnica
n,trachea
n,priehlavok
n,priehlbina
n,priehlbeň
n,priehradka
n,septum
n,priekopa
n,jarok
n,jama
n,prieliv
n,priemer
n,priemyselník
n,industrialista
n,priemysel
n,výroba
n,priepasť
n,prielom
n,roklina
n,prieskum
n,obhliadka
n,rekognoskácia
n,preskúmanie
n,výzvedy
n,rozviedka
n,nekonečno
n,priestorovosť
n,priestrannosť
n,previnenie
n,poklesok
n,prehmat
n,prietok
n,suspenzor
n,priezračnosť
n,prihláška
n,prihriaty
n,buzerant
n,buzík
n,homoš
n,prijateľnosť
n,prijatie
n,príjem
n,príjemca
n,adresát
n,obdarovaný
n,remitent
n,príjemnosť
n,ľúbeznosť
n,prijímač
n,+poverenie
n,príležitosť
n,príliv
n,primár
n,primát
n,primáty
